,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1038204,2000,340,Debris Burning,,0.1,36.5333,-81.15,POINT (486572.4602400946 4043112.322146139)
1033346,1999,313,Equipment Use,,0.2,36.5333,-81.1667,POINT (485077.5263018578 4043114.781647448)
1038202,2000,305,Arson,,25.0,36.5333,-81.2167,POINT (480601.6738099781 4043123.696320461)
1514512,2011,316,Missing/Undefined,2011/11/12 00:00:00.000,0.1,36.53333333,-81.26666667,POINT (476128.8108251754 4043138.625051192)
1051529,2002,45,Equipment Use,,3.0,36.5333,-81.35,POINT (468669.0271179129 4043158.825636507)
1011538,1994,66,Miscellaneous,,0.1,36.535,-81.145,POINT (487020.3292775655 4043300.208129039)
1001337,1992,38,Miscellaneous,,10.0,36.535,-81.2517,POINT (477469.0676898377 4043319.892344932)
1016891,1995,99,Miscellaneous,,0.2,36.5383,-81.1517,POINT (486421.1555631897 4043667.184107037)
1006246,1993,301,Arson,,2.0,36.5383,-81.1983,POINT (482249.9307374947 4043674.769185213)
1001338,1992,38,Debris Burning,,1.0,36.5383,-81.2517,POINT (477470.0250364074 4043685.944535895)
1752908,2014,74,Debris Burning,2014/03/15 00:00:00.000,2.0,36.54123333,-81.34396666,POINT (469212.2611736404 4044036.884694556)
1033335,1999,53,Equipment Use,,2.0,36.5417,-81.2317,POINT (479261.1605512707 4044058.593077954)
1001330,1992,29,Miscellaneous,,1.0,36.5417,-81.2517,POINT (477471.0114718653 4044063.089429428)
1001334,1992,36,Equipment Use,,0.5,36.5417,-81.2817,POINT (474785.7863206305 4044070.531584179)
1616972,2012,314,Debris Burning,2012/11/09 00:00:00.000,3.0,36.54283333,-81.271,POINT (475743.8708895006 4044193.495869958)
1029820,1998,87,Debris Burning,,0.5,36.545,-81.275,POINT (475386.5329096552 4044434.849701626)
1021090,1996,62,Debris Burning,,7.0,36.545,-81.3417,POINT (469416.6295899082 4044453.980852278)
1006240,1993,118,Debris Burning,,0.2,36.5483,-81.2283,POINT (479567.2228485976 4044789.970739809)
1051534,2002,65,Debris Burning,,0.1,36.55,-81.15,POINT (486575.3477844049 4044964.76624969)
1045616,2001,111,Miscellaneous,,1.0,36.55,-81.2333,POINT (479120.1809865027 4044979.616870163)
1054167,2003,84,Smoking,,0.1,36.55,-81.2833,POINT (474645.2850266636 4044991.630853624)
1045628,2001,28,Miscellaneous,,5.0,36.55,-81.3667,POINT (467181.1454601482 4045016.845018451)
1677008,2013,55,Miscellaneous,2013/02/24 00:00:00.000,0.3,36.5515,-81.28416667,POINT (474568.2112718377 4045158.247484255)
1011557,1994,311,Debris Burning,,0.1,36.5517,-81.2317,POINT (479263.8317178332 4045167.843531972)
1016882,1995,79,Arson,,1.0,36.555,-81.2517,POINT (477474.870939493 4045538.3935795)
1016883,1995,79,Arson,,0.1,36.555,-81.265,POINT (476284.6253002015 4045541.590087779)
1616968,2012,34,Debris Burning,2012/02/03 00:00:00.000,2.8,36.55533333,-81.11433333,POINT (489768.136572112 4045551.980596776)
1029825,1998,291,Miscellaneous,,0.1,36.5583,-81.1417,POINT (487319.5351157681 4045884.317802241)
1001332,1992,34,Smoking,,0.1,36.5583,-81.1417,POINT (487319.5351157681 4045884.317802241)
1016878,1995,75,Arson,,5.0,36.5583,-81.2717,POINT (475686.0616409506 4045909.31627951)
1016875,1995,70,Debris Burning,,4.0,36.5583,-81.275,POINT (475390.7499877869 4045910.15547766)
1858205,2015,37,Debris Burning,2015/02/06 00:00:00.000,0.5,36.559115999999996,-81.134383,POINT (487974.44641614 4045973.893017829)
1859573,2015,35,Miscellaneous,2015/02/04 00:00:00.000,1.5,36.559666,-81.31263299999999,POINT (472023.5245106139 4046071.966428802)
1011528,1994,29,Debris Burning,,0.1,36.5617,-81.135,POINT (487919.6350967459 4046260.600854517)
1033339,1999,95,Children,,0.3,36.5617,-81.3083,POINT (472411.9943888445 4046296.337383333)
1045614,2001,101,Arson,,3.0,36.5,-81.1,POINT (491044.4722489499 4039412.731110249)
1016890,1995,97,Miscellaneous,,0.2,36.505,-81.0183,POINT (498361.244033806 4039962.857927694)
1678485,2013,100,Debris Burning,2013/04/10 00:00:00.000,1.8,36.50583333,-81.0585,POINT (494761.409782349 4040056.729527242)
1001344,1992,63,Miscellaneous,,1.0,36.5083,-81.0117,POINT (498952.3152479387 4040328.81518928)
1016877,1995,74,Debris Burning,,0.1,36.5083,-81.1017,POINT (490893.2003789605 4040333.560019075)
1741401,2014,55,Equipment Use,2014/02/24 00:00:00.000,5.0,36.51138333,-81.07011666,POINT (493721.6027968193 4040673.052841944)
1016885,1995,84,Children,,5.0,36.5117,-81.0983,POINT (491198.0408826416 4040710.385969396)
1025743,1997,243,Miscellaneous,,0.5,36.515,-81.075,POINT (493284.6503745762 4041074.558473269)
1051533,2002,58,Debris Burning,,4.0,36.5167,-81.0333,POINT (497018.4501826649 4041261.029913078)
1051527,2002,28,Debris Burning,,2.0,36.5167,-81.0833,POINT (492541.6480047269 4041263.740557971)
1051539,2002,113,Smoking,,0.1,36.5167,-81.1,POINT (491046.395754169 4041265.163814854)
1025740,1997,108,Smoking,,0.1,36.5183,-81.095,POINT (491494.2512020541 4041442.189337995)
1678149,2013,317,Debris Burning,2013/11/13 00:00:00.000,8.0,36.52345,-81.02805,POINT (497488.7324944212 4042009.61909432)
1016892,1995,104,Miscellaneous,,2.0,36.525,-81.0317,POINT (497162.0109754864 4042181.653266784)
1029824,1998,263,Debris Burning,,0.1,36.4683,-81.0017,POINT (499847.694016333 4035891.805266941)
1033329,1999,14,Debris Burning,,0.1,36.4683,-81.0583,POINT (494776.8004109985 4035893.383408272)
1858742,2015,96,Debris Burning,2015/04/06 00:00:00.000,1.5,36.47095,-81.101166,POINT (490936.6676107625 4036190.506980626)
1016873,1995,56,Debris Burning,,1.0,36.4717,-81.0117,POINT (498951.8222400214 4036269.006928671)
1001341,1992,41,Debris Burning,,0.2,36.4717,-81.0583,POINT (494777.0285125052 4036270.522854922)
1001353,1992,97,Debris Burning,,0.5,36.475,-81.0683,POINT (493881.4093128458 4036637.158531176)
1029817,1998,59,Debris Burning,,2.0,36.475,-81.0783,POINT (492985.5686477349 4036637.839839579)
1011534,1994,56,Debris Burning,,3.0,36.475,-81.0817,POINT (492680.9828075939 4036638.092658014)
1001343,1992,62,Debris Burning,,0.2,36.4817,-81.0817,POINT (492681.6128415762 4037381.280366514)
1016884,1995,83,Debris Burning,,0.1,36.4817,-81.095,POINT (491490.2471898698 4037382.372635048)
1038197,2000,136,Debris Burning,,0.1,36.4833,-81.0667,POINT (494025.3810189086 4037557.723548971)
1038182,2000,8,Miscellaneous,,0.3,36.4833,-81.0667,POINT (494025.3810189086 4037557.723548971)
1038194,2000,127,Debris Burning,,3.0,36.4833,-81.1,POINT (491042.5495066412 4037560.303601192)
1768249,2014,60,Arson,2014/03/01 00:00:00.000,2.0,36.49363333,-81.05688333,POINT (494905.3810944976 4038703.370986173)
1021088,1996,59,Debris Burning,,0.2,36.495,-81.0017,POINT (499847.7462632822 4038853.464498224)
1011541,1994,71,Debris Burning,,0.1,36.495,-81.0083,POINT (499256.6435199964 4038853.495177614)
1016874,1995,57,Debris Burning,,1.0,36.495,-81.0383,POINT (496569.8127974766 4038854.145022949)
1021105,1996,103,Debris Burning,,0.5,36.495,-81.0983,POINT (491196.1503016221 4038857.954848511)
1754444,2014,91,Debris Burning,2014/04/01 00:00:00.000,1.5,36.49695,-81.01463333,POINT (498689.4568685464 4039069.864170507)
1045611,2001,69,Debris Burning,,0.1,36.5,-81.1,POINT (491044.4722489499 4039412.731110249)
1859544,2015,21,Miscellaneous,2015/01/21 00:00:00.000,0.2,36.45245,-81.190166,POINT (482959.217302315 4034150.474053426)
1016879,1995,77,Debris Burning,,4.0,36.455,-81.145,POINT (487006.9726184362 4034426.294496496)
1680016,2013,315,Miscellaneous,2013/11/11 00:00:00.000,0.1,36.4555,-81.109,POINT (490232.8917316801 4034477.507392607)
1016887,1995,91,Equipment Use,,4.0,36.4583,-81.235,POINT (478943.2162149283 4034808.232392911)
1011530,1994,49,Debris Burning,,0.1,36.4617,-81.2617,POINT (476551.8261610469 4035191.534584375)
1021099,1996,84,Miscellaneous,,3.0,36.465,-81.1117,POINT (489992.1749335869 4035531.554958537)
1006232,1993,50,Miscellaneous,,0.5,36.465,-81.1283,POINT (488504.8877977789 4035533.406284627)
1011556,1994,308,Debris Burning,,10.0,36.465,-81.2017,POINT (481928.5660469874 4035544.662036099)
1029819,1998,73,Smoking,,2.0,36.465,-81.295,POINT (473569.2774751778 4035566.196921249)
1038186,2000,17,Equipment Use,,2.0,36.4667,-81.1167,POINT (489544.4251834691 4035720.655313624)
1033350,1999,336,Debris Burning,,1.0,36.4667,-81.1167,POINT (489544.4251834691 4035720.655313624)
1021089,1996,62,Miscellaneous,,0.2,36.4683,-81.105,POINT (490592.8641552223 4035896.927309677)
1011540,1994,67,Debris Burning,,0.5,36.4683,-81.1283,POINT (488505.3749756071 4035899.453404471)
1033366,1999,89,Smoking,,1.0,36.4683,-81.375,POINT (466403.0207813142 4035957.153856499)
1516598,2011,48,Missing/Undefined,2011/02/17 00:00:00.000,0.1,36.469,-81.38796667,POINT (465241.6189428093 4036039.398207958)
1001348,1992,69,Debris Burning,,10.0,36.4717,-81.2617,POINT (476554.8374642826 4036300.770894521)
1011531,1994,49,Debris Burning,,0.5,36.475,-81.1417,POINT (487305.9370246411 4036644.322036311)
1006231,1993,42,Debris Burning,,2.0,36.475,-81.1717,POINT (484618.4126969168 4036648.69153148)
1678272,2013,68,Debris Burning,2013/03/09 00:00:00.000,1.0,36.47616667,-81.27616667,POINT (475260.2151306781 4036799.847035722)
1025739,1997,85,Debris Burning,,0.1,36.4783,-81.1683,POINT (484923.6380640608 4037014.202220589)
1006247,1993,327,Miscellaneous,,0.1,36.4783,-81.235,POINT (478948.624558844 4037026.704280638)
1781513,2014,299,Miscellaneous,2014/10/26 00:00:00.000,0.2,36.47928333,-81.23641666,POINT (478821.987067879 4037136.089357604)
1011532,1994,50,Debris Burning,,0.5,36.4817,-81.1383,POINT (487611.5895559661 4037387.067728771)
1001354,1992,109,Debris Burning,,0.2,36.4817,-81.155,POINT (486115.6633400525 4037389.344244448)
1021093,1996,62,Smoking,,0.2,36.4817,-81.2817,POINT (474766.3168581247 4037415.060269868)
1858260,2015,38,Debris Burning,2015/02/07 00:00:00.000,21.0,36.481766,-81.322583,POINT (471104.1770493038 4037433.863582064)
1038205,2000,346,Miscellaneous,,0.1,36.4833,-81.1333,POINT (488059.7170995336 4037563.914439668)
1038184,2000,16,Equipment Use,,0.5,36.4833,-81.1667,POINT (485067.9260392581 4037568.571559153)
1045617,2001,118,Debris Burning,,4.0,36.4833,-81.2333,POINT (479102.2540583221 4037580.953395316)
1038223,2000,161,Miscellaneous,,0.1,36.4833,-81.3,POINT (473127.6162414369 4037597.486341118)
1045642,2001,64,Miscellaneous,,1.0,36.4833,-81.3,POINT (473127.6162414369 4037597.486341118)
1033379,1999,310,Arson,,10.0,36.4833,-81.35,POINT (468648.8703165239 4037612.591954495)
1045649,2001,133,Debris Burning,,3.0,36.4833,-81.3833,POINT (465666.0216757048 4037623.941611701)
1011542,1994,74,Debris Burning,,0.1,36.4883,-81.125,POINT (488803.9054273893 4038117.53660858)
1011550,1994,95,Arson,,0.5,36.4883,-81.145,POINT (487012.529243344 4038120.046566669)
1616969,2012,74,Debris Burning,2012/03/14 00:00:00.000,0.4,36.49028333,-81.2525,POINT (477384.4491825199 4038359.907374839)
1001328,1992,20,Smoking,,0.2,36.4917,-81.2317,POINT (479247.8142223962 4038512.368723536)
1006234,1993,53,Miscellaneous,,1.0,36.495,-81.1183,POINT (489404.9289219574 4038859.968535622)
1001340,1992,38,Arson,,3.0,36.495,-81.1917,POINT (482831.1426994856 4038870.545527312)
1016888,1995,94,Arson,,1.0,36.495,-81.1983,POINT (482240.0389457596 4038871.74203023)
1021091,1996,62,Smoking,,0.2,36.495,-81.2917,POINT (473875.0166681826 4038893.016058073)
1859802,2015,142,Miscellaneous,2015/05/22 00:00:00.000,0.3,36.4953,-81.15105,POINT (486471.8552373249 4038897.346172113)
1021100,1996,87,Debris Burning,,1.0,36.495,-81.3117,POINT (472083.7888992861 4038898.625813397)
1514134,2011,54,Missing/Undefined,2011/02/23 00:00:00.000,3.3,36.49683333,-81.1385,POINT (487596.0873158516 4039065.739995352)
1006241,1993,119,Debris Burning,,0.1,36.4983,-81.1117,POINT (489996.4564632493 4039225.311806104)
1033340,1999,99,Children,,0.1,36.4983,-81.125,POINT (488805.3446633859 4039226.775226033)
1033338,1999,89,Smoking,,0.2,36.4983,-81.1317,POINT (488205.3108332778 4039227.574728657)
1001349,1992,74,Children,,0.1,36.4983,-81.1417,POINT (487309.7378632048 4039228.845647664)
1016894,1995,327,Miscellaneous,,1.0,36.4983,-81.145,POINT (487014.1987584289 4039229.285453628)
1033341,1999,99,Equipment Use,,30.0,36.4983,-81.1817,POINT (483727.4447610648 4039234.85904461)
1033334,1999,39,Equipment Use,,0.1,36.4983,-81.245,POINT (478058.4609376691 4039247.414934458)
1033333,1999,36,Smoking,,0.1,36.4983,-81.285,POINT (474476.1607351671 4039257.269978009)
1025738,1997,50,Debris Burning,,0.5,36.4983,-81.3117,POINT (472084.9733378178 4039264.676105338)
1054164,2003,20,Debris Burning,,0.5,36.5,-81.1167,POINT (489548.898547717 4039414.413405529)
1045621,2001,134,Debris Burning,,1.0,36.5,-81.1167,POINT (489548.898547717 4039414.413405529)
1033348,1999,321,Miscellaneous,,2.0,36.5,-81.1667,POINT (485071.131259091 4039421.000551134)
1033345,1999,298,Equipment Use,,1.0,36.5,-81.2167,POINT (480593.3606145372 4039429.912046649)
1038203,2000,313,Miscellaneous,,0.1,36.5,-81.2333,POINT (479106.7398455049 4039433.384608055)
1051552,2002,65,Arson,,3.0,36.5,-81.3333,POINT (470151.1807864734 4039459.724134021)
1045633,2001,31,Debris Burning,,2.0,36.5,-81.35,POINT (468655.6000261994 4039465.028841673)
1051546,2002,30,Debris Burning,,0.5,36.5,-81.3833,POINT (465673.3916957139 4039476.380534418)
1038213,2000,60,Debris Burning,,3.0,36.5,-81.3833,POINT (465673.3916957139 4039476.380534418)
1029826,1998,310,Smoking,,0.1,36.5017,-81.1217,POINT (489101.360194714 4039603.538321922)
1011546,1994,82,Debris Burning,,0.1,36.5017,-81.1383,POINT (487614.774177937 4039605.544717352)
1006235,1993,68,Debris Burning,,0.2,36.5017,-81.245,POINT (478059.4202034931 4039624.557241518)
1016893,1995,106,Equipment Use,,0.1,36.505,-81.1417,POINT (487310.8311977963 4039972.03671216)
1011547,1994,82,Debris Burning,,2.0,36.505,-81.2117,POINT (481042.3568753814 4039983.537194036)
1016910,1995,77,Debris Burning,,2.0,36.505,-81.3717,POINT (466714.3797778257 4040026.932388406)
1781790,2014,309,Miscellaneous,2014/11/05 00:00:00.000,0.1,36.50615,-81.32281666,POINT (471092.3100504731 4040138.712196154)
1859950,2015,349,Miscellaneous,2015/12/15 00:00:00.000,0.01,36.421659000000005,-81.494276,POINT (455690.2689619384 4030831.726277979)
1859951,2015,349,Miscellaneous,2015/12/15 00:00:00.000,0.02,36.421690999999996,-81.49452099999999,POINT (455668.3237865553 4030835.388360531)
1753285,2014,80,Debris Burning,2014/03/21 00:00:00.000,2.5,36.42315,-81.39573333,POINT (464524.9234645717 4030956.375656075)
1474974,2011,45,Missing/Undefined,2011/02/14 00:00:00.000,1.4,36.42283333,-81.53513333,POINT (452028.2757985217 4030981.523487495)
1016920,1995,88,Debris Burning,,0.1,36.425,-81.4583,POINT (458917.1450023298 4031186.403892069)
1025748,1997,99,Arson,,0.1,36.425,-81.475,POINT (457420.1162542672 4031193.643694935)
1001379,1992,105,Smoking,,2.0,36.4283,-81.455,POINT (459214.6910503639 4031551.051756325)
1781500,2014,299,Miscellaneous,2014/10/26 00:00:00.000,1.0,36.429,-81.46983333,POINT (457885.429771693 4031635.070788201)
1757256,2014,127,Debris Burning,2014/05/07 00:00:00.000,0.1,36.42981666,-81.4086,POINT (463374.6308061655 4031700.671161242)
1016912,1995,77,Debris Burning,,2.0,36.4317,-81.4217,POINT (462201.3029032797 4031914.630451109)
1016908,1995,77,Children,,1.0,36.4317,-81.475,POINT (457423.7750054518 4031936.832540164)
1757078,2014,124,Debris Burning,2014/05/04 00:00:00.000,7.0,36.43215,-81.40846666,POINT (463387.6787411393 4031959.442702127)
1001369,1992,61,Debris Burning,,1.0,36.4317,-81.525,POINT (452942.0315781377 4031960.059512496)
1045627,2001,24,Debris Burning,,8.0,36.4333,-81.4167,POINT (462650.2422962332 4032090.160761315)
1038215,2000,74,Debris Burning,,1.0,36.4333,-81.4167,POINT (462650.2422962332 4032090.160761315)
1045630,2001,28,Children,,0.5,36.4333,-81.4167,POINT (462650.2422962332 4032090.160761315)
1051549,2002,49,Debris Burning,,20.0,36.4333,-81.4333,POINT (461162.3387064946 4032096.715458644)
1051545,2002,29,Miscellaneous,,6.0,36.4333,-81.4333,POINT (461162.3387064946 4032096.715458644)
1677615,2013,68,Miscellaneous,2013/03/09 00:00:00.000,0.1,36.43613333,-81.46178333,POINT (458610.8017386608 4032422.842615334)
1754396,2014,90,Debris Burning,2014/03/31 00:00:00.000,0.5,36.4366,-81.49008333,POINT (456074.5449247575 4032487.121724368)
1755098,2014,95,Debris Burning,2014/04/05 00:00:00.000,0.1,36.44046666,-81.45911666,POINT (458852.1021099558 4032902.371287903)
1011565,1994,78,Debris Burning,,0.2,36.4417,-81.425,POINT (461910.3957266064 4033025.164778257)
1001358,1992,3,Debris Burning,,3.0,36.4417,-81.565,POINT (449363.1260964333 4033089.556900013)
1617038,2012,298,Debris Burning,2012/10/24 00:00:00.000,0.1,36.44815,-81.45415,POINT (459301.250194296 4033752.530088986)
1514702,2011,307,Missing/Undefined,2011/11/03 00:00:00.000,2.0,36.44821667,-81.61578333,POINT (444816.3479741663 4033840.276236267)
1051544,2002,28,Miscellaneous,,1.0,36.45,-81.5833,POINT (447728.5808501298 4034019.994087916)
1033381,1999,312,Miscellaneous,,0.1,36.45,-81.6,POINT (446232.0232641204 4034029.175853279)
1029848,1998,333,Smoking,,0.2,36.4517,-81.3917,POINT (464899.3477383057 4034121.766756637)
1011579,1994,302,Arson,,0.1,36.4517,-81.5583,POINT (449970.0258057188 4034195.305107907)
1516991,2011,72,Missing/Undefined,2011/03/13 00:00:00.000,2.5,36.45403333,-81.40681667,POINT (463545.8121982802 4034386.197279085)
1011566,1994,78,Miscellaneous,,6.0,36.455,-81.5517,POINT (450563.5599994005 4034557.952193392)
1001360,1992,34,Debris Burning,,0.1,36.455,-81.5617,POINT (449667.4768803192 4034563.12572284)
1858575,2015,80,Debris Burning,2015/03/21 00:00:00.000,0.2,36.456183,-81.502783,POINT (454947.607753967 4034665.207625636)
1011580,1994,311,Equipment Use,,1.0,36.4583,-81.3917,POINT (464902.3216827209 4034853.86409594)
1859945,2015,344,Miscellaneous,2015/12/10 00:00:00.000,2.02,36.460640999999995,-81.52342900000001,POINT (453100.2711212181 4035169.553975)
1001363,1992,40,Smoking,,0.2,36.465,-81.4217,POINT (462217.4545203767 4035608.394270408)
1045635,2001,34,Debris Burning,,1.0,36.4667,-81.4,POINT (464162.4752712316 4035788.679164952)
1757269,2014,128,Debris Burning,2014/05/08 00:00:00.000,4.0,36.46666666,-81.55,POINT (450723.2767709182 4035851.20262811)
1011559,1994,50,Debris Burning,,0.3,36.4683,-81.4283,POINT (461627.7454253766 4035977.051125001)
1617034,2012,75,Debris Burning,2012/03/15 00:00:00.000,0.5,36.47003333,-81.39118333,POINT (464953.8985080532 4036155.184123575)
1011558,1994,50,Debris Burning,,2.0,36.4717,-81.4517,POINT (459533.0473889117 4036363.763480625)
1755940,2014,104,Debris Burning,2014/04/14 00:00:00.000,0.1,36.47198333,-81.44226666,POINT (460378.3117910996 4036391.272514663)
1033353,1999,36,Debris Burning,,1.0,36.475,-81.4483,POINT (459839.3514276535 4036728.391963469)
1033352,1999,36,Debris Burning,,1.0,36.475,-81.4583,POINT (458943.5026803104 4036732.605417959)
1029829,1998,86,Debris Burning,,6.0,36.475,-81.5917,POINT (446992.8418048638 4036797.704145189)
1001366,1992,53,Miscellaneous,,4.0,36.4783,-81.415,POINT (462824.1014303374 4037081.08162505)
1016904,1995,74,Debris Burning,,1.0,36.4783,-81.4383,POINT (460736.8645545492 4037090.32209763)
1001368,1992,59,Smoking,,0.1,36.4783,-81.4483,POINT (459841.0541533356 4037094.442742275)
1001370,1992,61,Equipment Use,,2.0,36.4783,-81.4483,POINT (459841.0541533356 4037094.442742275)
1001371,1992,62,Debris Burning,,1.0,36.4783,-81.4583,POINT (458945.2433901553 4037098.656346351)
1025749,1997,99,Miscellaneous,,0.2,36.4783,-81.4783,POINT (457153.6207455922 4037107.3624343)
1751371,2014,60,Debris Burning,2014/03/01 00:00:00.000,0.3,36.47861666,-81.46165,POINT (458645.3149647067 4037135.214065844)
